date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-02-13,300785,63.41,60.73,64.84,60.7,149388,935057180.0,6.41,-6.01,-3.88,12.21,qfq,stock_zh_a_hist
2026-02-24,300785,61.39,59.48,61.54,58.9,106111,637220543.0,4.35,-2.06,-1.25,8.67,qfq,stock_zh_a_hist
2026-02-25,300785,59.52,58.3,59.79,57.66,105800,618413882.0,3.58,-1.98,-1.18,8.65,qfq,stock_zh_a_hist
2026-02-26,300785,58.29,58.39,59.02,57.71,91014,533525174.0,2.25,0.15,0.09,7.44,qfq,stock_zh_a_hist
2026-02-27,300785,58.11,58.04,59.56,57.71,130107,764841188.0,3.17,-0.6,-0.35,10.64,qfq,stock_zh_a_hist
2026-03-02,300785,54.8,55.58,57.56,54.8,137530,772661671.0,4.76,-4.24,-2.46,11.24,qfq,stock_zh_a_hist
2026-03-03,300785,55.81,52.61,56.04,52.41,107162,578706312.0,6.53,-5.34,-2.97,8.76,qfq,stock_zh_a_hist
2026-03-04,300785,51.81,51.93,53.04,51.53,71267,373314088.0,2.87,-1.29,-0.68,5.83,qfq,stock_zh_a_hist
2026-03-05,300785,53.07,52.28,53.41,51.71,71855,378399118.0,3.27,0.67,0.35,5.87,qfq,stock_zh_a_hist
2026-03-06,300785,51.8,51.89,52.79,51.6,59993,313673118.0,2.28,-0.75,-0.39,4.9,qfq,stock_zh_a_hist
2026-03-09,300785,50.96,52.3,52.53,50.27,78927,406582402.0,4.36,0.79,0.41,6.45,qfq,stock_zh_a_hist
2026-03-10,300785,53.24,52.62,54.39,52.21,99932,531723480.0,4.17,0.61,0.32,8.17,qfq,stock_zh_a_hist
2026-03-11,300785,52.82,51.48,53.62,51.4,76498,400439601.0,4.22,-2.17,-1.14,6.25,qfq,stock_zh_a_hist
2026-03-12,300785,51.38,50.81,51.97,50.55,64412,330849560.0,2.76,-1.3,-0.67,5.27,qfq,stock_zh_a_hist
2026-03-13,300785,50.81,49.41,50.82,49.39,59644,299426732.0,2.81,-2.76,-1.4,4.88,qfq,stock_zh_a_hist
2026-03-16,300785,49.37,50.14,50.31,48.8,60729,302573657.0,3.06,1.48,0.73,4.96,qfq,stock_zh_a_hist
2026-03-17,300785,50.25,50.81,52.56,50.06,123251,636097283.0,4.99,1.34,0.67,10.07,qfq,stock_zh_a_hist
2026-03-18,300785,50.8,51.81,51.9,50.41,92010,472386678.0,2.93,1.97,1.0,7.52,qfq,stock_zh_a_hist
2026-03-19,300785,50.82,50.79,51.44,50.42,77065,393308970.0,1.97,-1.97,-1.02,6.3,qfq,stock_zh_a_hist
2026-03-20,300785,50.88,48.11,51.13,48.11,93592,463483771.0,5.95,-5.28,-2.68,7.65,qfq,stock_zh_a_hist
2026-03-23,300785,47.25,45.23,47.79,44.97,87720,408787972.0,5.86,-5.99,-2.88,7.17,qfq,stock_zh_a_hist
2026-03-24,300785,46.14,45.9,46.3,44.82,70410,321882939.0,3.27,1.48,0.67,5.76,qfq,stock_zh_a_hist
2026-03-25,300785,46.09,47.62,48.4,46.09,78462,373805843.0,5.03,3.75,1.72,6.41,qfq,stock_zh_a_hist
2026-03-26,300785,47.31,47.69,49.1,47.14,93620,451005090.0,4.12,0.15,0.07,7.65,qfq,stock_zh_a_hist
2026-03-27,300785,47.16,47.96,48.31,46.98,71898,344429603.0,2.79,0.57,0.27,5.88,qfq,stock_zh_a_hist
2026-03-30,300785,47.06,48.41,48.56,46.89,54470,261570611.0,3.48,0.94,0.45,4.45,qfq,stock_zh_a_hist
2026-03-31,300785,48.32,48.59,50.18,47.84,112054,554652998.0,4.83,0.37,0.18,9.16,qfq,stock_zh_a_hist
2026-04-01,300785,49.8,48.8,49.89,48.11,76972,376688473.0,3.66,0.43,0.21,6.29,qfq,stock_zh_a_hist
2026-04-02,300785,48.32,47.09,48.33,46.7,67569,320871968.0,3.34,-3.5,-1.71,5.52,qfq,stock_zh_a_hist
2026-04-03,300785,47.36,45.46,47.56,45.41,57710,267430315.0,4.57,-3.46,-1.63,4.72,qfq,stock_zh_a_hist
2026-04-07,300785,46.39,46.59,47.3,45.75,54906,257590441.0,3.41,2.49,1.13,4.49,qfq,stock_zh_a_hist
2026-04-08,300785,47.81,52.3,52.41,47.81,200320,1025530705.0,9.87,12.26,5.71,16.37,qfq,stock_zh_a_hist
2026-04-09,300785,51.09,49.63,51.56,49.41,143635,721358681.0,4.11,-5.11,-2.67,11.74,qfq,stock_zh_a_hist
2026-04-10,300785,50.03,49.74,50.98,49.45,102374,514703141.0,3.08,0.22,0.11,8.37,qfq,stock_zh_a_hist
2026-04-13,300785,49.11,49.02,49.5,48.61,72093,354652470.0,1.79,-1.45,-0.72,5.89,qfq,stock_zh_a_hist
2026-04-14,300785,49.81,50.82,51.13,49.61,146434,742860736.0,3.1,3.67,1.8,11.97,qfq,stock_zh_a_hist
2026-04-15,300785,50.9,49.8,51.57,49.57,93458,472490116.0,3.94,-2.01,-1.02,7.64,qfq,stock_zh_a_hist
2026-04-16,300785,50.29,51.22,51.55,50.11,133053,680390977.0,2.89,2.85,1.42,10.88,qfq,stock_zh_a_hist
2026-04-17,300785,50.72,51.03,51.43,50.2,90360,462229178.0,2.4,-0.37,-0.19,7.39,qfq,stock_zh_a_hist
2026-04-20,300785,51.09,53.84,55.1,50.55,205895,1104274086.0,8.92,5.51,2.81,16.83,qfq,stock_zh_a_hist
2026-04-21,300785,54.74,54.66,56.31,53.89,215578,1190559751.0,4.49,1.52,0.82,17.62,qfq,stock_zh_a_hist
2026-04-22,300785,54.66,53.79,54.77,52.94,126463,681031375.0,3.35,-1.59,-0.87,10.34,qfq,stock_zh_a_hist
2026-04-23,300785,53.61,51.97,55.31,51.83,122419,653081067.0,6.47,-3.38,-1.82,10.01,qfq,stock_zh_a_hist
2026-04-24,300785,51.95,51.56,53.11,50.67,111182,579535081.0,4.7,-0.79,-0.41,9.09,qfq,stock_zh_a_hist
2026-04-27,300785,51.72,51.96,52.29,50.16,81472,421394520.0,4.13,0.78,0.4,6.66,qfq,stock_zh_a_hist
2026-04-28,300785,51.51,48.87,51.64,48.46,106011,526518031.0,6.12,-5.95,-3.09,8.67,qfq,stock_zh_a_hist
2026-04-29,300785,48.87,49.41,50.22,48.51,66427,330472812.0,3.5,1.1,0.54,5.43,qfq,stock_zh_a_hist
2026-04-30,300785,49.41,49.13,49.8,48.33,63552,311608217.0,2.98,-0.57,-0.28,5.19,qfq,stock_zh_a_hist
2026-05-06,300785,49.81,51.18,52.04,49.55,99446,511653860.0,5.07,4.17,2.05,8.13,qfq,stock_zh_a_hist
2026-05-07,300785,51.66,54.35,54.76,50.71,201131,1070784046.0,7.91,6.19,3.17,16.44,qfq,stock_zh_a_hist
2026-05-08,300785,55.79,53.34,56.86,53.21,218835,1206125042.0,6.72,-1.86,-1.01,17.89,qfq,stock_zh_a_hist
2026-05-11,300785,53.3,55.88,56.67,52.95,204981,1131271680.0,6.97,4.76,2.54,16.76,qfq,stock_zh_a_hist
2026-05-12,300785,55.06,54.17,56.14,53.97,127423,700233236.0,3.88,-3.06,-1.71,10.42,qfq,stock_zh_a_hist
2026-05-13,300785,53.85,54.24,54.54,52.87,111392,602144779.0,3.08,0.13,0.07,9.11,qfq,stock_zh_a_hist
2026-05-14,300785,55.18,50.9,55.77,50.9,138802,734237318.0,8.98,-6.16,-3.34,11.35,qfq,stock_zh_a_hist
2026-05-15,300785,50.87,52.68,55.01,50.87,138942,742516277.0,8.13,3.5,1.78,11.36,qfq,stock_zh_a_hist
2026-05-18,300785,51.58,53.4,54.07,51.48,99452,531107087.0,4.92,1.37,0.72,8.13,qfq,stock_zh_a_hist
2026-05-19,300785,52.87,55.55,55.99,52.41,181447,1007774356.0,6.7,4.03,2.15,14.83,qfq,stock_zh_a_hist
2026-05-20,300785,54.81,53.21,56.41,52.82,141719,768524086.0,6.46,-4.21,-2.34,11.58,qfq,stock_zh_a_hist
2026-05-21,300785,53.7,50.68,55.0,50.31,153507,814466541.0,8.81,-4.75,-2.53,12.55,qfq,stock_zh_a_hist
2026-05-22,300785,50.43,49.23,51.3,48.88,99021,490044787.0,4.78,-2.86,-1.45,8.09,qfq,stock_zh_a_hist
2026-05-25,300785,49.39,46.93,50.46,46.81,108670,521147648.0,7.41,-4.67,-2.3,8.88,qfq,stock_zh_a_hist
2026-05-26,300785,46.37,45.43,46.55,44.2,84118,383889521.0,5.01,-3.2,-1.5,6.88,qfq,stock_zh_a_hist
2026-05-27,300785,45.93,45.76,47.01,44.59,73794,340987641.0,5.33,0.73,0.33,6.03,qfq,stock_zh_a_hist
2026-05-28,300785,45.35,44.87,45.77,43.3,81129,360926840.0,5.4,-1.94,-0.89,6.63,qfq,stock_zh_a_hist
2026-05-29,300785,45.19,45.29,47.0,45.19,96941,446826501.0,4.03,0.94,0.42,7.92,qfq,stock_zh_a_hist
