date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,001298,20.44,20.86,20.92,20.41,99220,299314267.02,2.5,2.46,0.5,6.03,qfq,stock_zh_a_hist
2026-01-06,001298,20.88,21.13,21.24,20.8,119063,364621454.01,2.11,1.29,0.27,7.23,qfq,stock_zh_a_hist
2026-01-07,001298,21.73,21.08,21.86,20.97,141176,437824404.35,4.21,-0.24,-0.05,8.58,qfq,stock_zh_a_hist
2026-01-08,001298,20.91,21.15,21.3,20.89,83496,256296106.58,1.94,0.33,0.07,5.07,qfq,stock_zh_a_hist
2026-01-09,001298,20.99,21.14,21.14,20.87,95590,292076300.45,1.28,-0.05,-0.01,5.81,qfq,stock_zh_a_hist
2026-01-12,001298,21.17,21.66,21.68,21.08,137316,427387099.38,2.84,2.46,0.52,8.34,qfq,stock_zh_a_hist
2026-01-13,001298,21.8,20.89,21.8,20.83,113543,349609817.42,4.48,-3.55,-0.77,6.9,qfq,stock_zh_a_hist
2026-01-14,001298,21.06,21.21,21.47,20.95,113979,351372786.78,2.49,1.53,0.32,6.93,qfq,stock_zh_a_hist
2026-01-15,001298,21.23,21.4,21.58,20.99,116300,359643247.37,2.78,0.9,0.19,7.07,qfq,stock_zh_a_hist
2026-01-16,001298,21.55,22.33,22.57,21.33,284259,913185510.29,5.79,4.35,0.93,17.27,qfq,stock_zh_a_hist
2026-01-19,001298,22.37,22.48,22.61,21.89,217712,705544281.66,3.22,0.67,0.15,13.23,qfq,stock_zh_a_hist
2026-01-20,001298,22.82,22.7,23.26,22.48,225025,745500163.98,3.47,0.98,0.22,13.67,qfq,stock_zh_a_hist
2026-01-21,001298,22.28,23.54,24.37,22.28,289732,980150346.42,9.21,3.7,0.84,17.6,qfq,stock_zh_a_hist
2026-01-22,001298,24.14,23.14,24.14,22.92,211090,713458138.13,5.18,-1.7,-0.4,12.83,qfq,stock_zh_a_hist
2026-01-23,001298,22.91,22.76,22.92,22.4,188893,619314936.11,2.25,-1.64,-0.38,11.48,qfq,stock_zh_a_hist
2026-01-26,001298,22.53,21.96,22.67,21.79,127174,409211145.65,3.87,-3.51,-0.8,7.73,qfq,stock_zh_a_hist
2026-01-27,001298,21.74,22.23,22.3,21.59,96983,310780985.31,3.23,1.23,0.27,5.89,qfq,stock_zh_a_hist
2026-01-28,001298,22.3,21.77,22.37,21.76,92136,294362109.78,2.74,-2.07,-0.46,5.6,qfq,stock_zh_a_hist
2026-01-29,001298,21.6,21.21,21.9,21.2,86002,268770409.43,3.22,-2.57,-0.56,5.23,qfq,stock_zh_a_hist
2026-01-30,001298,21.13,21.3,21.54,20.86,67762,209007708.98,3.21,0.42,0.09,4.12,qfq,stock_zh_a_hist
2026-02-02,001298,20.99,20.77,21.23,20.77,54381,166078460.07,2.16,-2.49,-0.53,3.3,qfq,stock_zh_a_hist
2026-02-03,001298,21.23,21.4,21.43,21.06,73292,226774252.74,1.78,3.03,0.63,4.45,qfq,stock_zh_a_hist
2026-02-04,001298,21.17,21.14,21.28,20.92,48636,149066329.03,1.68,-1.21,-0.26,2.96,qfq,stock_zh_a_hist
2026-02-05,001298,20.88,20.79,21.0,20.71,41341,125042450.7,1.37,-1.66,-0.35,2.51,qfq,stock_zh_a_hist
2026-02-06,001298,20.66,20.79,20.94,20.52,38085,115099157.59,2.02,0.0,0.0,2.31,qfq,stock_zh_a_hist
2026-02-09,001298,20.97,21.13,21.23,20.9,41697,127884134.67,1.59,1.64,0.34,2.53,qfq,stock_zh_a_hist
2026-02-10,001298,21.12,21.08,21.23,21.02,30321,93035617.58,0.99,-0.24,-0.05,1.84,qfq,stock_zh_a_hist
2026-02-11,001298,21.08,21.03,21.17,20.99,31098,95213537.79,0.85,-0.24,-0.05,1.89,qfq,stock_zh_a_hist
2026-02-12,001298,21.06,21.12,21.15,21.02,32214,98787589.15,0.62,0.43,0.09,1.96,qfq,stock_zh_a_hist
2026-02-13,001298,21.06,21.17,21.29,21.01,38595,119035349.29,1.33,0.24,0.05,2.34,qfq,stock_zh_a_hist
2026-02-24,001298,21.32,21.53,21.59,21.12,55805,173772550.83,2.22,1.7,0.36,3.39,qfq,stock_zh_a_hist
2026-02-25,001298,21.62,21.56,21.64,21.4,48050,150170259.24,1.11,0.14,0.03,2.92,qfq,stock_zh_a_hist
2026-02-26,001298,21.61,21.72,21.74,21.43,53105,166908306.9,1.44,0.74,0.16,3.23,qfq,stock_zh_a_hist
2026-02-27,001298,21.57,21.83,21.92,21.54,53272,168519184.15,1.75,0.51,0.11,3.24,qfq,stock_zh_a_hist
2026-03-02,001298,21.33,21.01,21.53,21.01,62993,194062536.2,2.38,-3.76,-0.82,3.83,qfq,stock_zh_a_hist
2026-03-03,001298,21.03,20.03,21.23,20.01,68359,203628924.28,5.81,-4.66,-0.98,4.15,qfq,stock_zh_a_hist
2026-03-04,001298,19.99,20.12,20.56,19.91,43945,129444405.39,3.25,0.45,0.09,2.67,qfq,stock_zh_a_hist
2026-03-05,001298,20.54,20.6,20.83,20.42,45825,137562177.72,2.04,2.39,0.48,2.78,qfq,stock_zh_a_hist
2026-03-06,001298,20.57,20.89,20.94,20.43,36407,109948511.2,2.48,1.41,0.29,2.21,qfq,stock_zh_a_hist
2026-03-09,001298,20.5,20.88,20.97,20.21,44962,134233562.0,3.64,-0.05,-0.01,2.73,qfq,stock_zh_a_hist
2026-03-10,001298,21.01,21.29,21.3,21.01,44741,137977419.97,1.39,1.96,0.41,2.72,qfq,stock_zh_a_hist
2026-03-11,001298,21.25,21.34,21.43,21.14,43615,135050861.42,1.36,0.23,0.05,2.65,qfq,stock_zh_a_hist
2026-03-12,001298,21.32,20.97,21.43,20.76,43619,133325017.75,3.14,-1.73,-0.37,2.65,qfq,stock_zh_a_hist
2026-03-13,001298,21.26,21.15,21.5,20.83,83186,256628647.97,3.2,0.86,0.18,5.05,qfq,stock_zh_a_hist
2026-03-16,001298,21.0,21.68,21.68,20.91,86502,269489829.2,3.64,2.51,0.53,5.26,qfq,stock_zh_a_hist
2026-03-17,001298,21.62,21.05,21.68,21.05,66741,207296859.57,2.91,-2.91,-0.63,4.06,qfq,stock_zh_a_hist
2026-03-18,001298,21.19,21.68,21.68,21.17,85463,267091344.24,2.42,2.99,0.63,5.19,qfq,stock_zh_a_hist
2026-03-19,001298,21.3,21.28,21.66,21.19,65129,202531890.15,2.17,-1.85,-0.4,3.96,qfq,stock_zh_a_hist
2026-03-20,001298,21.43,20.43,21.68,20.37,73616,223388483.93,6.16,-3.99,-0.85,4.47,qfq,stock_zh_a_hist
2026-03-23,001298,19.89,19.26,20.21,19.09,71090,202751034.69,5.48,-5.73,-1.17,4.32,qfq,stock_zh_a_hist
2026-03-24,001298,19.65,19.94,19.95,19.1,64197,182352737.14,4.41,3.53,0.68,3.9,qfq,stock_zh_a_hist
2026-03-25,001298,19.94,20.3,20.43,19.92,46860,137924726.02,2.56,1.81,0.36,2.85,qfq,stock_zh_a_hist
2026-03-26,001298,20.1,19.66,20.25,19.57,45632,131740579.7,3.35,-3.15,-0.64,2.77,qfq,stock_zh_a_hist
2026-03-27,001298,19.46,19.83,19.93,19.13,41260,117476353.32,4.07,0.86,0.17,2.51,qfq,stock_zh_a_hist
2026-03-30,001298,19.54,20.01,20.03,19.2,42880,122693422.45,4.19,0.91,0.18,2.61,qfq,stock_zh_a_hist
2026-03-31,001298,19.81,19.4,19.98,19.37,41688,119024431.86,3.05,-3.05,-0.61,2.53,qfq,stock_zh_a_hist
2026-04-01,001298,19.76,19.65,19.98,19.48,44811,128292945.22,2.58,1.29,0.25,2.72,qfq,stock_zh_a_hist
2026-04-02,001298,19.61,18.86,19.74,18.77,51777,144175687.74,4.94,-4.02,-0.79,3.15,qfq,stock_zh_a_hist
2026-04-03,001298,18.94,18.41,19.02,18.39,37605,101619289.35,3.34,-2.39,-0.45,2.28,qfq,stock_zh_a_hist
2026-04-07,001298,18.42,19.29,19.8,18.42,66366,185672920.11,7.5,4.78,0.88,4.03,qfq,stock_zh_a_hist
2026-04-08,001298,19.68,20.08,20.12,19.53,68483,197352681.8,3.06,4.1,0.79,4.16,qfq,stock_zh_a_hist
2026-04-09,001298,19.82,20.13,20.28,19.77,56114,164186175.65,2.54,0.25,0.05,3.41,qfq,stock_zh_a_hist
2026-04-10,001298,20.22,20.24,20.53,20.22,43300,128212163.05,1.54,0.55,0.11,2.63,qfq,stock_zh_a_hist
2026-04-13,001298,20.16,20.44,20.54,20.1,40650,120581170.35,2.17,0.99,0.2,2.47,qfq,stock_zh_a_hist
2026-04-14,001298,20.59,20.97,21.03,20.49,62822,190591686.69,2.64,2.59,0.53,3.82,qfq,stock_zh_a_hist
2026-04-15,001298,21.07,20.51,21.07,20.46,59040,177538528.25,2.91,-2.19,-0.46,3.59,qfq,stock_zh_a_hist
2026-04-16,001298,20.52,20.97,21.01,20.3,59302,179011986.69,3.46,2.24,0.46,3.6,qfq,stock_zh_a_hist
2026-04-17,001298,21.18,21.98,22.33,20.83,257137,557964746.87,7.15,4.82,1.01,10.77,qfq,stock_zh_a_hist
2026-04-20,001298,21.9,21.87,22.26,21.66,155939,341230007.62,2.73,-0.5,-0.11,6.53,qfq,stock_zh_a_hist
2026-04-21,001298,21.8,21.81,21.85,21.43,98283,212467800.91,1.92,-0.27,-0.06,4.12,qfq,stock_zh_a_hist
2026-04-22,001298,21.82,21.96,22.12,21.63,113098,247698998.6,2.25,0.69,0.15,4.74,qfq,stock_zh_a_hist
2026-04-23,001298,21.97,21.41,22.27,21.23,103630,223434406.48,4.74,-2.5,-0.55,4.34,qfq,stock_zh_a_hist
2026-04-24,001298,21.45,21.28,21.5,21.05,71047,151213809.78,2.1,-0.61,-0.13,2.98,qfq,stock_zh_a_hist
2026-04-27,001298,21.25,21.21,21.5,21.1,95744,204064218.41,1.88,-0.33,-0.07,4.01,qfq,stock_zh_a_hist
2026-04-28,001298,21.92,23.33,23.33,21.83,329535,753361622.66,7.07,10.0,2.12,13.81,qfq,stock_zh_a_hist
2026-04-29,001298,22.94,22.85,23.44,22.49,435144,996448203.22,4.07,-2.06,-0.48,18.23,qfq,stock_zh_a_hist
2026-04-30,001298,22.86,23.16,23.5,22.7,336889,779166428.22,3.5,1.36,0.31,14.11,qfq,stock_zh_a_hist
2026-05-06,001298,23.7,23.86,24.21,23.4,401516,956543425.44,3.5,3.02,0.7,16.82,qfq,stock_zh_a_hist
2026-05-07,001298,23.51,24.05,24.08,23.38,326061,775207538.88,2.93,0.8,0.19,13.66,qfq,stock_zh_a_hist
2026-05-08,001298,25.27,23.55,25.28,23.5,417391,1011898455.86,7.4,-2.08,-0.5,17.49,qfq,stock_zh_a_hist
